Date,HDFC,NTPC,SBIN,UPL,DRREDDY,GAIL,ULTRACEMCO,TCS,GRASIM,ICICIBANK,TATAMOTORS,RELIANCE,BRITANNIA,HEROMOTOCO,BAJFINANCE,ITC,LT,BAJAJFINSV,HINDUNILVR,BAJAJ-AUTO,COALINDIA,SHREECEM,MARUTI,IOC,TECHM,VEDL,NESTLEIND,BPCL,EICHERMOT,INFY,SUNPHARMA,TITAN,INFRATEL,HDFCBANK,JSWSTEEL,M&M,HINDALCO,ZEEL,INDUSINDBK,AXISBANK,POWERGRID,WIPRO,KOTAKBANK,TATASTEEL,BHARTIARTL,CIPLA,ASIANPAINT,HCLTECH,ADANIPORTS,ONGC
2018-04-06,1829.0,169.45,259.7,753.2,2124.8,334.25,3949.5,2950.3,1084.6,280.65,364.1,911.0,5178.25,3779.45,1937.6,260.85,1316.55,5484.25,1374.8,2786.4,275.8,17057.95,9206.2,174.25,618.2,285.05,8346.95,433.95,29799.15,1127.0,512.6,940.3,338.0,1923.4,308.2,771.95,214.0,584.5,1824.15,500.2,195.95,283.95,1119.2,587.2,384.95,558.95,1143.5,952.65,379.3,176.95
2018-04-09,1836.7,169.65,260.65,751.2,2121.25,330.8,3918.2,2923.9,1078.5,280.85,358.3,916.0,5162.9,3798.7,1944.25,265.8,1327.9,5561.3,1391.6,2772.45,274.45,17086.35,9292.65,179.8,614.85,281.35,8382.25,450.35,29805.75,1111.25,510.85,960.65,337.2,1939.05,309.4,786.2,221.35,571.8,1860.1,519.3,195.85,285.05,1118.25,586.15,380.3,556.75,1157.45,953.25,377.35,178.4
2018-04-10,1817.5,168.4,263.3,751.7,2112.1,331.95,3931.2,2937.6,1081.9,288.8,353.25,917.05,5134.25,3718.3,1926.05,266.7,1349.9,5412.9,1391.5,2766.45,280.9,16996.15,9273.45,179.3,626.45,284.1,8499.1,451.15,29972.05,1113.4,508.25,962.25,335.45,1920.85,311.35,777.6,230.0,573.75,1847.95,546.15,196.95,286.0,1113.65,601.9,385.55,558.15,1156.75,948.45,387.25,180.2
2018-04-11,1812.4,168.5,257.05,745.55,2100.7,327.0,3924.65,3014.15,1068.7,284.55,355.8,930.85,5135.35,3739.35,1924.65,265.15,1352.75,5420.2,1409.15,2755.55,283.4,16909.7,9302.5,167.35,633.35,296.8,8476.35,417.3,30685.1,1124.25,521.45,979.95,337.45,1918.85,312.2,789.0,234.2,575.2,1855.75,539.8,197.0,285.7,1126.1,608.05,385.3,561.5,1155.85,967.3,377.9,182.15
2018-04-12,1829.05,169.5,253.8,747.9,2060.5,326.05,3872.3,3139.25,1064.45,286.75,358.4,928.7,5162.85,3749.45,1929.35,261.95,1357.45,5420.75,1412.75,2763.2,281.5,16943.35,9204.45,168.25,652.8,288.7,8636.95,418.65,30681.55,1162.6,515.9,976.05,340.7,1928.8,308.25,787.85,232.6,571.25,1857.8,548.75,196.35,286.85,1134.6,598.4,380.2,556.15,1165.2,1010.05,372.35,181.75
2018-04-13,1840.6,170.95,250.95,747.1,2089.95,326.85,3878.95,3153.3,1063.65,288.25,357.05,938.85,5208.9,3725.9,1914.35,260.75,1354.85,5316.8,1410.55,2786.2,285.0,16923.4,9123.95,165.35,671.55,291.65,8687.5,405.4,31353.0,1171.45,513.0,987.15,339.7,1925.0,308.5,789.6,237.8,575.95,1861.3,542.55,197.5,294.15,1151.1,594.05,377.9,555.5,1162.2,991.25,383.1,182.5
2018-04-16,1870.45,174.1,249.0,763.6,2102.45,324.7,3917.0,3187.65,1092.4,287.6,339.15,937.05,5312.35,3803.15,1943.3,264.45,1368.1,5386.15,1419.5,2838.3,286.1,16968.3,9232.0,165.0,668.7,290.3,8749.4,408.2,31299.25,1133.2,519.4,980.5,340.05,1942.1,308.9,801.45,239.45,578.1,1864.65,542.4,199.2,289.9,1172.1,591.6,376.65,584.95,1178.85,999.9,387.5,181.5
2018-04-17,1889.7,176.95,248.15,757.55,2105.55,325.65,3917.25,3166.6,1094.75,291.75,336.45,944.25,5342.1,3769.0,1935.05,267.6,1359.55,5426.1,1445.55,2864.2,287.6,16977.2,9160.35,167.2,668.3,288.8,9013.6,410.65,31027.6,1125.2,512.15,997.6,334.0,1948.5,309.15,809.35,239.4,575.45,1866.85,532.4,204.9,284.75,1164.85,596.05,382.05,579.95,1176.0,1011.0,383.4,180.8
2018-04-18,1877.7,178.55,246.45,757.6,2101.65,330.65,3992.35,3159.1,1092.85,290.05,334.8,938.0,5361.65,3737.8,1926.85,275.35,1360.1,5371.85,1450.5,2862.05,285.1,17034.85,9121.5,164.95,656.8,291.1,8975.25,405.2,30873.9,1125.95,512.0,977.1,336.05,1932.6,309.95,798.3,242.8,588.25,1843.6,518.25,205.0,292.65,1153.95,601.6,384.25,584.6,1172.3,996.85,384.95,182.1
2018-04-19,1858.65,177.55,246.15,768.9,2136.3,335.35,4103.45,3191.15,1104.15,289.6,334.25,942.3,5395.8,3723.6,1913.3,277.35,1385.0,5385.2,1454.2,2857.95,283.2,17141.9,9077.65,157.95,665.2,311.7,9145.55,376.55,30920.15,1132.85,509.2,952.75,335.95,1939.0,322.85,801.9,264.75,592.9,1832.95,512.9,208.1,292.45,1153.9,621.95,395.35,584.4,1165.0,1018.55,386.55,183.95
2018-04-20,1834.15,174.35,241.2,765.75,2121.9,330.55,4080.9,3402.45,1100.8,282.15,336.0,927.9,5322.35,3742.7,1880.4,276.2,1365.05,5286.35,1467.8,2852.7,292.05,16999.85,9025.0,160.1,700.5,308.6,9162.0,371.4,31148.7,1178.45,505.3,956.55,331.1,1955.9,322.85,799.5,262.1,587.7,1812.85,505.7,207.2,298.05,1152.85,606.2,402.0,589.05,1159.35,1062.35,381.15,182.35
2018-04-23,1830.85,173.6,242.45,753.8,2135.55,332.55,4143.7,3408.65,1085.1,279.4,334.05,936.0,5313.05,3718.2,1899.35,275.5,1360.0,5294.0,1452.75,2852.15,289.8,17117.25,9064.85,161.7,702.0,305.05,8905.35,381.35,31065.2,1187.7,514.25,962.95,328.0,1935.75,321.8,824.3,255.6,595.25,1874.4,506.2,206.8,297.35,1169.0,606.6,402.85,600.15,1178.7,1088.0,386.35,181.05
2018-04-24,1859.55,172.85,240.6,744.7,2150.15,337.75,4119.25,3385.65,1080.4,284.1,331.55,970.05,5297.2,3716.9,1917.8,276.0,1378.0,5427.65,1459.65,2886.8,290.5,17245.9,9064.65,163.05,682.7,297.4,8822.05,383.7,31136.75,1154.5,517.8,961.95,329.0,1935.0,324.75,838.55,236.75,588.7,1877.4,504.85,206.45,286.95,1166.0,597.55,406.25,601.9,1170.1,1061.95,392.25,182.65
2018-04-25,1849.5,171.85,237.2,743.9,2118.0,327.55,4134.8,3470.25,1062.35,278.9,328.6,970.5,5375.3,3717.2,1899.85,274.1,1362.9,5434.3,1459.2,2900.35,290.95,17410.8,8934.6,160.6,686.4,290.2,8734.55,385.8,30746.95,1160.35,514.05,960.85,325.45,1920.75,321.7,853.85,232.05,585.35,1847.75,498.4,207.35,287.15,1167.85,586.2,419.85,593.05,1163.05,1068.8,391.9,179.45
2018-04-26,1850.45,172.0,233.2,750.25,2076.85,325.35,4079.45,3539.25,1069.2,278.85,330.25,975.35,5373.4,3761.85,1892.1,278.25,1347.2,5339.25,1491.25,2884.95,290.8,17227.35,8946.45,161.15,691.1,290.3,9042.95,385.5,31205.2,1176.45,512.6,969.5,316.1,1930.25,327.7,858.15,234.0,581.15,1881.9,493.75,207.0,281.35,1185.7,578.2,409.2,599.95,1155.7,1077.3,397.1,180.8
2018-04-27,1853.75,170.75,242.6,754.35,2097.75,330.8,4062.35,3451.95,1086.8,287.9,336.9,996.3,5460.75,3713.5,1901.15,279.4,1377.75,5435.25,1473.95,2947.15,286.75,17018.95,8783.35,162.9,670.5,294.05,9061.7,390.15,31599.3,1185.2,524.15,970.0,320.25,1923.4,327.6,862.7,234.95,591.65,1884.7,539.2,207.9,276.15,1188.75,589.8,408.75,599.85,1181.6,1041.65,402.45,180.7
2018-04-30,1883.25,172.15,246.4,729.85,2109.85,325.1,4108.85,3532.1,1093.7,284.2,340.4,963.3,5513.2,3732.25,1907.7,281.45,1400.9,5482.6,1508.9,2952.6,285.0,16943.8,8814.95,162.3,670.6,298.4,9396.55,387.35,31188.6,1199.5,528.4,981.8,313.1,1944.3,325.0,873.3,235.65,588.05,1898.0,517.3,207.85,278.75,1211.1,594.95,409.55,607.4,1201.7,1052.75,407.3,180.55
2018-05-02,1910.6,170.4,241.0,733.4,2118.2,323.7,4016.5,3499.75,1095.75,276.9,336.05,972.7,5425.05,3664.1,1905.1,287.25,1403.15,5436.9,1471.95,2965.95,280.5,16603.7,8744.5,161.15,662.55,283.4,9201.25,380.95,30522.25,1197.05,515.2,964.5,313.8,1969.5,315.15,863.15,228.05,596.3,1868.3,523.75,205.15,275.55,1256.85,574.5,408.45,612.0,1222.3,1000.5,401.1,180.05
2018-05-03,1922.7,174.3,241.9,707.9,2121.1,323.15,3995.35,3481.85,1087.5,281.9,333.5,961.6,5337.1,3655.6,1874.3,285.0,1377.75,5402.05,1452.2,2975.2,276.95,16701.05,8755.95,161.7,652.95,286.2,9098.65,377.7,29878.4,1182.55,536.0,959.35,324.95,1967.9,319.3,865.1,231.55,593.8,1878.15,533.4,206.45,271.45,1233.55,585.45,404.4,609.3,1206.75,925.7,397.0,181.1
2018-05-04,1910.35,170.9,241.95,703.65,2106.6,329.75,3985.85,3480.75,1073.9,282.85,334.4,953.95,5384.5,3659.75,1857.4,277.15,1368.7,5348.05,1464.2,2888.65,271.3,16333.65,8678.2,161.5,662.65,281.65,9111.4,380.2,29208.4,1173.1,517.95,958.1,322.45,1988.5,317.4,854.3,231.35,586.65,1891.15,520.3,207.4,269.9,1233.45,580.75,396.75,597.0,1190.45,929.85,408.25,180.25
2018-05-07,1918.7,170.5,246.5,717.4,2069.5,343.8,4033.4,3420.95,1077.0,289.8,335.15,971.0,5472.7,3648.05,1895.45,282.25,1389.15,5401.3,1497.9,2915.3,267.4,16555.85,8743.7,164.3,657.4,285.45,9092.7,385.8,29766.85,1183.0,513.7,968.95,320.65,1977.4,325.8,885.6,237.85,599.85,1889.8,536.1,209.3,274.75,1245.05,596.45,398.25,591.05,1215.25,928.2,412.4,183.9
2018-05-08,1903.35,171.4,250.05,721.5,2074.95,341.85,4064.1,3441.2,1092.6,309.3,332.15,967.1,5444.7,3657.3,1868.4,282.7,1364.9,5340.7,1496.05,2892.25,268.15,16527.6,8775.2,166.55,653.35,282.9,9117.7,392.6,30427.05,1165.55,511.45,968.1,321.0,1967.05,324.05,865.3,238.7,594.55,1869.6,542.25,212.75,272.75,1241.85,596.35,401.15,590.65,1209.9,920.1,412.8,183.1
2018-05-09,1897.65,170.4,248.0,731.3,2064.35,341.9,3966.25,3489.3,1094.95,306.8,341.95,976.7,5401.5,3654.4,1849.1,282.3,1375.65,5349.5,1496.0,2872.0,267.35,16352.9,8718.35,167.2,654.1,283.15,9120.75,385.45,30315.65,1170.7,506.15,985.7,324.85,1978.4,321.75,860.1,238.15,591.45,1879.1,548.5,211.85,270.25,1251.15,603.15,402.45,588.0,1222.55,927.5,413.35,182.85
2018-05-10,1894.3,168.5,247.95,722.0,1989.6,340.0,3998.55,3451.25,1093.05,306.85,333.6,981.15,5386.45,3646.0,1837.4,280.15,1362.2,5237.95,1486.5,2827.5,269.35,16105.4,8704.95,167.95,663.6,279.7,8981.55,390.2,30647.5,1168.0,497.2,973.1,320.7,1992.7,319.55,856.5,241.3,588.4,1885.35,547.65,208.0,270.45,1247.5,594.15,412.1,575.5,1217.7,930.2,410.8,188.25
2018-05-11,1919.8,167.45,250.35,735.25,1990.5,342.6,4071.6,3456.95,1100.75,310.95,330.8,989.25,5477.7,3618.3,1861.5,283.65,1387.4,5345.45,1504.1,2815.45,271.0,16207.2,8750.3,169.1,666.45,286.95,9523.0,399.3,30873.0,1180.75,472.05,956.05,319.85,2011.75,323.75,869.1,242.7,592.8,1894.25,553.3,206.85,272.65,1267.3,607.25,386.6,573.7,1286.45,932.85,412.7,187.5
2018-05-14,1930.6,171.65,253.6,728.5,2017.75,344.2,4107.05,3433.55,1100.1,310.1,323.6,986.6,5464.1,3648.3,1864.5,284.8,1381.75,5386.45,1503.55,2831.95,270.05,16184.5,8707.0,168.4,667.25,282.1,9571.4,404.2,30495.25,1189.3,473.8,920.0,316.0,2021.75,329.05,852.65,242.1,577.65,1915.0,551.9,209.05,272.35,1271.6,610.35,383.15,578.5,1297.35,925.3,409.95,187.25
2018-05-15,1929.55,170.1,248.0,733.3,2008.5,339.45,4109.3,3482.4,1089.45,308.25,310.1,978.95,5454.8,3649.6,1901.95,281.85,1374.2,5397.5,1515.5,2823.65,263.5,16444.5,8726.6,167.2,670.65,281.7,9565.2,405.8,30772.85,1194.55,468.65,931.0,312.45,2037.8,334.55,847.05,243.9,572.65,1916.95,549.7,213.85,271.0,1283.85,625.95,381.95,575.8,1314.65,925.0,409.15,189.0
2018-05-16,1914.55,170.0,243.1,725.85,1993.95,330.65,3990.75,3493.9,1082.4,297.25,310.25,956.15,5542.2,3575.5,1919.95,285.85,1362.35,5319.2,1574.1,2811.9,263.5,16474.95,8695.6,165.95,672.7,278.8,9628.0,398.35,30565.7,1189.95,471.7,931.15,315.2,2023.35,336.6,853.1,239.75,575.75,1925.6,550.0,213.45,274.7,1281.4,621.25,375.35,559.9,1323.7,920.25,403.1,186.2
2018-05-17,1875.1,167.1,242.7,707.1,1977.15,330.35,3957.8,3491.8,1083.2,296.0,314.9,945.35,5476.75,3554.55,2066.5,278.95,1355.95,5569.25,1569.8,2815.45,271.5,16419.05,8697.5,164.75,675.8,276.95,9705.85,390.6,30495.95,1182.9,479.85,936.5,321.75,2027.75,332.0,849.0,233.05,570.95,1914.35,539.45,213.45,278.35,1270.7,610.3,367.6,553.75,1309.45,909.75,397.9,188.6
2018-05-18,1853.0,166.6,238.85,709.45,1982.0,321.5,3858.85,3502.05,1062.85,286.1,304.6,933.85,5597.05,3561.05,2149.65,282.3,1315.55,5729.8,1605.8,2787.5,266.8,16390.2,8510.95,163.7,692.95,270.3,9683.5,386.35,30086.2,1183.2,464.9,939.95,316.15,2012.15,319.45,836.0,231.5,567.6,1930.0,532.9,212.95,268.9,1294.4,591.4,361.35,533.05,1308.35,890.7,389.5,185.05
2018-05-21,1819.2,164.4,244.45,682.55,1893.05,325.65,3852.25,3556.75,1035.85,289.3,295.9,931.35,5521.6,3492.9,2105.45,282.35,1313.25,5722.05,1578.65,2720.55,270.25,16074.8,8428.5,165.15,685.35,263.85,9486.35,393.85,29432.9,1179.5,443.75,915.25,321.7,1993.05,309.25,825.95,228.25,554.1,1924.95,526.85,212.65,264.85,1276.65,577.0,360.0,520.45,1301.7,895.95,383.7,185.75
2018-05-22,1810.0,165.15,253.9,682.3,2009.6,328.0,3755.55,3508.9,1039.5,290.3,307.7,926.75,5604.4,3499.9,2149.3,278.75,1320.15,5971.8,1574.3,2808.5,279.05,16360.25,8560.65,160.5,686.4,269.95,9634.25,397.6,29929.55,1193.85,453.0,914.2,315.85,1989.9,318.4,830.2,234.95,565.6,1903.95,523.3,210.75,264.95,1262.7,576.8,361.85,524.0,1286.85,904.9,379.75,185.2
2018-05-23,1783.65,166.55,263.2,685.45,1954.35,322.95,3700.8,3495.1,1047.35,292.05,309.45,912.25,5715.7,3482.95,2078.4,273.45,1326.9,5790.05,1568.1,2774.95,276.2,16044.0,8497.4,153.5,697.45,252.65,9641.3,373.95,29392.05,1184.9,452.25,920.1,317.3,1967.5,310.0,831.8,229.95,554.1,1853.65,520.25,211.3,263.45,1255.35,540.05,356.8,532.4,1278.6,894.35,374.25,175.4
2018-05-24,1806.1,165.05,268.5,694.7,1972.95,309.5,3658.4,3603.7,1021.7,297.7,288.65,915.85,5718.2,3489.9,2094.75,274.85,1338.05,5826.4,1561.1,2732.8,280.1,16172.85,8410.75,155.9,711.35,250.6,9665.35,371.35,29515.4,1221.0,462.85,921.3,318.35,1986.0,314.15,843.05,234.1,555.5,1870.7,534.45,211.75,264.35,1275.45,548.2,371.9,533.5,1293.6,911.7,371.25,167.7
2018-05-25,1819.75,165.3,266.95,697.25,1967.85,319.15,3682.15,3585.8,1030.65,295.65,294.15,920.8,5827.5,3552.85,2116.0,272.3,1342.0,6071.7,1575.75,2758.5,275.6,16250.3,8548.15,163.45,702.75,251.8,9734.8,380.55,30203.45,1228.3,466.45,924.4,314.85,2008.7,326.05,857.7,245.5,562.75,1914.95,538.5,212.05,264.6,1295.85,568.25,376.95,536.65,1292.35,916.0,379.9,175.45
2018-05-28,1829.55,167.7,272.05,721.0,1994.55,336.4,3730.3,3502.05,1060.35,299.25,296.3,920.4,5842.95,3599.8,2094.95,275.3,1376.45,6009.35,1582.85,2790.15,284.8,16826.4,8709.3,170.45,675.25,253.65,9659.05,402.0,30682.75,1214.4,499.7,928.9,310.7,2042.2,327.1,849.95,241.65,573.2,1914.45,546.15,206.95,263.3,1297.15,576.65,375.15,539.5,1321.85,894.5,378.9,175.6
2018-05-29,1809.75,165.95,264.3,704.85,1980.7,342.95,3716.05,3523.5,1057.8,289.9,294.65,917.45,5805.1,3610.4,2077.1,274.05,1380.6,5887.85,1572.7,2796.05,282.35,16825.65,8714.9,172.45,677.85,253.25,9512.3,405.35,30510.7,1216.7,499.5,914.5,304.9,2032.6,331.75,870.25,242.5,557.3,1877.3,547.75,207.0,263.0,1284.25,575.35,379.15,530.6,1299.5,905.1,377.85,175.55
2018-05-30,1790.8,165.3,267.15,704.7,1961.8,343.05,3706.65,3514.1,1041.5,284.9,288.9,916.1,5789.85,3601.45,2118.65,271.9,1365.65,5958.85,1585.8,2762.9,289.05,16857.55,8588.2,170.8,687.25,251.1,9530.05,400.25,30136.3,1211.7,494.55,913.6,301.15,2048.35,332.55,897.95,238.1,557.45,1884.85,541.65,209.5,260.85,1303.25,577.9,375.8,525.6,1293.85,907.35,374.4,174.0
2018-05-31,1833.0,167.55,269.55,707.6,1936.6,350.9,3744.9,1741.05,1039.8,285.8,282.5,921.35,5923.95,3544.9,2109.9,271.65,1370.4,6042.25,1611.45,2750.3,296.25,16880.6,8537.2,174.1,712.35,248.3,9654.0,403.95,30780.65,1231.8,480.35,900.1,298.65,2139.45,331.9,922.95,234.2,556.05,1955.45,545.9,209.45,261.9,1334.6,575.65,373.6,524.8,1304.65,910.35,392.15,177.9
2018-06-01,1844.25,164.35,266.7,697.75,1941.4,341.35,3688.15,1732.45,1028.7,289.3,287.2,930.55,5812.45,3626.3,2077.4,269.95,1372.4,5882.2,1588.85,2896.55,294.65,16656.4,8808.85,172.35,701.15,248.25,9898.55,409.25,29868.75,1220.8,484.35,900.0,300.65,2110.6,331.9,901.6,238.5,558.3,1915.4,536.65,205.95,260.6,1318.0,560.65,383.7,524.5,1293.05,904.85,387.6,173.2
2018-06-04,1833.15,162.05,263.0,686.45,1996.0,335.05,3711.15,1744.25,1034.85,286.75,286.65,940.85,5766.2,3613.6,2062.85,268.9,1357.85,5748.55,1563.2,2878.5,292.6,16357.55,8749.85,173.8,698.3,246.75,9817.0,408.5,29377.65,1239.4,478.6,885.35,295.15,2046.2,331.85,914.5,241.6,560.25,1902.2,537.05,201.7,260.15,1303.95,566.15,372.3,520.7,1284.45,900.7,378.55,171.1
2018-06-05,1848.4,161.3,263.55,685.7,1963.4,334.7,3676.85,1721.6,1024.25,284.1,284.95,947.65,5811.8,3610.4,2100.6,267.5,1333.75,5770.95,1562.8,2847.55,285.25,16102.0,8810.4,173.95,701.25,246.25,9535.65,405.35,29236.35,1220.85,473.5,863.95,294.65,2063.6,329.1,901.3,242.05,544.35,1899.4,530.9,198.85,255.25,1304.7,572.1,364.3,542.1,1273.6,885.05,373.6,171.2
2018-06-06,1858.45,162.5,270.15,693.55,1960.45,332.95,3696.35,1725.75,1034.1,283.9,295.65,954.4,5876.95,3635.2,2160.65,270.4,1350.55,5914.75,1571.15,2885.25,290.65,16141.3,8842.35,174.9,691.75,246.45,9760.35,410.0,29949.25,1237.45,489.85,899.45,294.6,2057.35,338.0,914.3,248.1,550.95,1919.8,531.4,201.1,259.25,1315.7,579.75,379.75,538.45,1262.8,908.95,375.8,170.3
2018-06-07,1869.0,162.5,269.65,704.05,1964.95,335.25,3723.15,1735.55,1043.6,290.9,305.4,971.35,5993.3,3651.5,2169.45,271.05,1355.15,6014.25,1603.05,2888.6,288.9,16327.85,8911.25,174.8,701.85,247.2,9787.45,416.05,29712.4,1252.45,488.75,887.15,293.8,2062.2,343.5,920.3,248.6,549.25,1900.45,542.4,202.75,264.6,1310.45,602.1,379.95,540.7,1290.8,921.35,380.05,172.65
2018-06-08,1840.45,161.45,273.0,712.9,2062.9,342.4,3715.15,1747.1,1028.6,288.25,309.95,984.35,5917.65,3635.15,2186.85,267.9,1343.95,6025.5,1595.6,2874.05,289.9,16224.4,8932.45,175.0,706.95,246.3,9888.85,409.85,29513.0,1260.05,528.25,896.0,298.4,2049.35,343.25,911.65,242.15,557.35,1888.7,537.4,197.9,264.0,1318.35,600.5,377.55,559.65,1278.85,928.7,380.5,173.7
2018-06-11,1839.45,161.75,274.0,699.3,2083.2,343.55,3790.1,1749.7,1049.1,286.4,309.75,982.65,5910.45,3612.3,2250.3,269.25,1343.25,6068.95,1601.4,2881.1,287.9,16731.7,9022.65,173.1,714.2,246.1,9916.75,414.4,29677.0,1262.4,535.7,903.35,300.0,2042.3,340.95,916.85,244.7,567.15,1904.8,539.95,195.7,264.4,1323.35,588.65,388.8,560.8,1283.3,911.6,382.3,173.3
2018-06-12,1847.7,161.3,282.85,688.7,2190.65,343.3,3766.2,1781.0,1038.8,287.4,307.8,997.15,5946.6,3687.85,2261.25,270.25,1366.4,6078.55,1638.45,2887.25,283.55,16255.0,9016.75,174.15,709.1,245.5,9834.25,415.1,29208.4,1258.5,540.45,904.7,299.75,2043.85,341.35,917.6,240.65,565.2,1954.75,537.15,195.05,266.45,1329.3,580.0,380.65,567.1,1287.7,914.8,388.9,171.4
2018-06-13,1832.3,160.25,287.7,687.55,2256.3,344.85,3800.6,1824.1,1037.0,290.75,308.4,1002.5,6017.15,3696.8,2231.05,267.85,1358.75,6074.8,1621.2,2907.95,284.0,16382.25,8967.35,175.1,713.8,243.1,9837.05,419.9,29448.6,1274.8,546.3,918.15,300.5,2031.45,343.0,917.65,245.0,557.1,1945.45,540.65,198.15,268.8,1325.65,567.6,375.65,582.1,1286.4,923.7,382.85,170.0
2018-06-14,1833.75,158.4,282.6,684.9,2269.4,339.0,3767.0,1787.55,1036.2,284.75,305.9,1007.95,6001.75,3695.6,2243.25,267.25,1343.0,6028.0,1609.6,2890.7,283.2,16319.35,8958.0,171.55,698.8,240.05,9756.75,416.35,29536.7,1239.7,559.25,905.25,296.5,2037.4,339.05,922.05,244.75,554.2,1963.4,532.0,198.85,266.4,1332.65,569.55,376.5,588.05,1286.1,936.95,374.45,168.5
2018-06-15,1832.25,156.05,277.45,700.7,2349.85,334.9,3691.65,1840.05,1031.8,282.5,302.95,1014.2,6136.6,3693.7,2283.6,264.5,1329.9,5979.1,1621.3,2877.15,279.05,16212.75,8951.6,167.75,707.25,238.6,9742.5,412.25,29573.75,1281.25,571.3,903.45,293.6,2029.6,332.55,909.45,237.4,555.0,1967.35,528.75,197.85,266.9,1340.0,566.0,378.25,611.6,1282.2,948.3,372.95,165.45
2018-06-18,1823.55,157.0,276.85,692.25,2385.85,338.1,3669.5,1829.0,1020.1,293.0,308.8,1015.55,6074.0,3666.15,2243.15,264.55,1323.2,5995.75,1608.55,2895.3,274.2,16129.6,8973.45,173.9,710.55,232.2,9618.55,423.1,30135.3,1267.4,570.1,897.7,291.3,2019.15,327.15,913.9,231.0,561.2,1967.95,522.55,198.65,265.75,1315.3,558.5,370.9,606.5,1282.05,933.2,370.55,164.6
2018-06-19,1828.0,156.15,272.6,674.1,2393.0,342.75,3648.0,1824.5,1010.1,292.8,305.05,996.05,5976.55,3652.75,2270.6,266.05,1310.4,5913.2,1601.0,2849.8,272.95,15728.7,8862.6,168.6,695.75,224.3,9618.35,413.6,29949.65,1241.6,559.95,889.0,287.75,2023.5,327.5,891.4,225.8,554.5,1931.5,517.2,198.7,261.0,1303.25,555.0,371.2,601.85,1269.2,920.45,362.45,164.8
2018-06-20,1847.0,157.05,273.3,652.25,2367.75,343.0,3651.35,1822.45,1017.3,293.2,305.6,1019.25,5995.55,3655.8,2267.8,263.75,1306.75,5947.55,1602.4,2869.65,270.6,15499.95,8948.3,165.4,690.55,228.7,9725.05,410.7,29805.3,1243.15,564.1,888.35,285.3,2056.15,335.15,904.4,226.2,560.9,1967.4,519.1,199.15,259.7,1324.6,563.25,371.9,602.85,1271.3,910.95,365.65,162.75
2018-06-21,1858.9,155.25,268.65,646.0,2316.4,339.3,3616.9,1819.35,1011.95,297.95,307.0,1031.95,5962.7,3635.2,2257.45,260.85,1289.8,5991.55,1593.45,2830.1,267.7,15306.3,8863.05,170.25,685.3,229.05,9850.4,421.95,29424.9,1246.55,554.5,868.4,279.6,2057.6,332.85,883.6,222.3,563.45,1960.5,513.05,195.45,258.65,1313.95,557.75,368.7,603.5,1253.0,902.55,366.9,159.7
2018-06-22,1906.75,157.3,273.05,640.2,2336.25,340.0,3641.05,1809.8,1010.4,300.65,308.0,1012.5,5959.45,3637.65,2336.05,265.15,1299.85,6176.5,1608.1,2832.2,264.85,15577.8,8874.9,170.0,691.15,228.55,9871.05,426.35,29140.65,1247.85,577.25,877.55,286.0,2083.35,336.95,908.2,222.0,565.75,1953.25,525.65,197.7,258.25,1321.4,561.85,374.55,615.75,1267.7,904.8,365.8,159.55
2018-06-25,1893.8,154.65,268.45,634.15,2290.15,341.2,3752.0,1819.25,1006.55,289.7,289.4,1004.45,5977.4,3586.85,2390.6,262.6,1268.15,6165.65,1615.15,2801.3,259.0,15627.1,8793.0,167.35,696.15,230.65,9894.9,412.0,29440.0,1272.45,571.8,864.0,291.95,2094.95,332.1,905.6,218.4,559.05,1969.95,515.2,194.2,257.5,1328.0,558.6,374.15,611.4,1253.45,908.9,361.15,156.65
2018-06-26,1915.85,155.6,267.4,639.8,2267.15,341.75,3840.1,1852.0,1036.7,288.1,276.85,978.95,6050.1,3566.85,2367.35,264.8,1270.05,6084.35,1621.75,2811.95,265.15,15920.95,8931.35,166.8,687.85,231.45,10084.5,415.25,29035.45,1277.85,572.95,872.15,292.95,2093.7,322.85,898.0,222.95,562.0,1983.3,514.2,190.75,257.6,1329.85,549.5,380.2,599.5,1274.6,910.4,362.9,158.3
2018-06-27,1904.85,153.8,261.7,620.65,2293.8,328.8,3773.15,1858.0,1025.75,279.05,271.05,965.85,6087.6,3538.0,2335.5,262.75,1232.75,5975.1,1609.3,2765.45,265.9,15739.9,8898.3,155.65,714.25,230.1,9999.35,382.8,28371.85,1270.0,576.9,869.65,299.55,2112.6,318.3,892.65,217.9,544.35,1969.25,507.85,187.2,256.05,1324.2,543.2,375.65,602.3,1267.15,921.05,361.1,156.25
2018-06-28,1878.0,156.4,257.0,606.65,2295.75,319.55,3721.4,1842.7,1003.6,271.4,263.35,944.95,6129.55,3516.05,2274.7,260.5,1234.95,5848.0,1602.75,2716.0,260.65,15499.35,8771.3,154.35,664.25,230.0,9772.5,366.95,28425.55,1289.6,567.3,836.35,297.95,2130.85,322.4,907.75,221.05,539.0,1967.6,504.6,184.8,257.1,1339.1,548.45,377.95,600.9,1268.4,909.6,361.8,153.5
